,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob
"129,7",2022-02-27,Seattle Kraken,0,San Jose Sharks,0,0,0,1,1500.0,1449.8109709182972,0.6387295742776548,0.36127042572234525
"130,0",2022-02-28,St. Louis Blues,0,Philadelphia Flyers,0,0,1,0,1485.2672940343534,1471.1582078374126,0.3872934530794758,0.6127065469205242
"130,1",2022-02-28,Vancouver Canucks,0,New Jersey Devils,0,0,1,0,1467.6595878991968,1448.378720253926,0.39471894975617994,0.6052810502438201
"130,2",2022-02-28,Toronto Maple Leafs,0,Washington Capitals,0,0,0,0,1521.7383346071497,1536.1204106113955,0.4463143427592301,0.5536856572407699
"130,3",2022-02-28,Boston Bruins,0,Los Angeles Kings,0,0,0,0,1536.007565604796,1452.730493774311,0.584601781413855,0.415398218586145
"131,0",2022-03-01,Ottawa Senators,0,Tampa Bay Lightning,0,0,0,0,1486.7316160132636,1563.1276521234515,0.3587955522638798,0.6412044477361202
"131,1",2022-03-01,Edmonton Oilers,0,Philadelphia Flyers,0,0,0,1,1524.6453623512457,1471.1582078374126,0.6433718138698002,0.35662818613019975
"131,2",2022-03-01,New Jersey Devils,0,Columbus Blue Jackets,0,0,1,0,1448.378720253926,1442.0952561020642,0.37604164605600354,0.6239583539439965
"131,3",2022-03-01,Carolina Hurricanes,0,Detroit Red Wings,0,0,0,0,1534.974071024255,1452.5229031169015,0.583478336724246,0.416521663275754
"131,4",2022-03-01,Calgary Flames,0,Minnesota Wild,0,0,0,0,1486.0150445429372,1541.9981702556054,0.38712390376250994,0.6128760962374901
"131,5",2022-03-01,Montréal Canadiens,0,Winnipeg Jets,0,0,0,0,1524.338485276843,1500.0379988005302,0.5019142968441127,0.4980857031558873
"131,6",2022-03-01,New York Islanders,0,Colorado Avalanche,0,0,0,0,1541.52762789748,1562.216140913711,0.4372619761676252,0.5627380238323748
"131,7",2022-03-01,San Jose Sharks,0,Vegas Golden Knights,0,0,0,0,1449.8109709182972,1559.7569702625942,0.31385325190088564,0.6861467480991144
"131,8",2022-03-01,Boston Bruins,0,Anaheim Ducks,0,0,1,0,1536.007565604796,1442.9768930537132,0.49777141144144343,0.5022285885585566
"132,0",2022-03-02,Buffalo Sabres,0,Toronto Maple Leafs,0,0,0,0,1440.654305177491,1521.7383346071497,0.3523840590093873,0.6476159409906127
"132,1",2022-03-02,St. Louis Blues,0,New York Rangers,0,0,0,0,1485.2672940343534,1498.72892578367,0.44763684316750774,0.5523631568324923
"132,2",2022-03-02,Los Angeles Kings,0,Dallas Stars,0,0,0,0,1452.730493774311,1473.3941648592456,0.4372976002684672,0.5627023997315328
"132,3",2022-03-02,Nashville Predators,0,Seattle Kraken,0,0,0,0,1525.5450930589127,1500.0,0.5036962427080189,0.49630375729198106
"133,0",2022-03-03,Pittsburgh Penguins,0,Tampa Bay Lightning,0,0,0,0,1540.7279677509364,1563.1276521234515,0.4348088521650886,0.5651911478349114
"133,1",2022-03-03,Ottawa Senators,0,Florida Panthers,0,0,0,0,1486.7316160132636,1545.9482247731423,0.38259616721282896,0.617403832787171
"133,2",2022-03-03,Minnesota Wild,0,Philadelphia Flyers,0,0,0,0,1541.9981702556054,1471.1582078374126,0.5675572692494484,0.4324427307505516
"133,3",2022-03-03,Carolina Hurricanes,0,Washington Capitals,0,0,0,0,1534.974071024255,1536.1204106113955,0.4653502907083371,0.5346497092916629
"133,4",2022-03-03,Vancouver Canucks,0,New York Islanders,0,0,0,0,1467.6595878991968,1541.52762789748,0.36226865720700596,0.637731342792994
"133,5",2022-03-03,Edmonton Oilers,0,Chicago Blackhawks,0,0,0,0,1524.6453623512457,1471.1529819944997,0.5433791589853642,0.45662084101463585
"133,6",2022-03-03,Montréal Canadiens,0,Calgary Flames,0,0,0,0,1524.338485276843,1486.0150445429372,0.5219292718617368,0.47807072813826323
"133,7",2022-03-03,Colorado Avalanche,0,Arizona Coyotes,0,0,0,0,1562.216140913711,1470.147049144132,0.5964813150331985,0.40351868496680154
"133,8",2022-03-03,Boston Bruins,0,Vegas Golden Knights,0,0,0,0,1536.007565604796,1559.7569702625942,0.43287499336441415,0.5671250066355858
"134,0",2022-03-04,Minnesota Wild,0,Buffalo Sabres,0,0,1,0,1541.9981702556054,1440.654305177491,0.5088452746062488,0.49115472539375116
"134,1",2022-03-04,Detroit Red Wings,0,Tampa Bay Lightning,0,0,0,1,1452.5229031169015,1563.1276521234515,0.4129946734540224,0.5870053265459776
"134,2",2022-03-04,New Jersey Devils,0,New York Rangers,0,0,0,0,1448.378720253926,1498.72892578367,0.39504326298774783,0.6049567370122522
"134,3",2022-03-04,Pittsburgh Penguins,0,Carolina Hurricanes,0,0,1,1,1540.7279677509364,1534.974071024255,0.47527976607329536,0.5247202339267046
"134,4",2022-03-04,Los Angeles Kings,0,Columbus Blue Jackets,0,0,0,0,1452.730493774311,1442.0952561020642,0.4823005586835022,0.5176994413164978
"134,5",2022-03-04,Dallas Stars,0,Winnipeg Jets,0,0,0,0,1473.3941648592456,1500.0379988005302,0.4287314293809671,0.5712685706190329
"134,6",2022-03-04,Vegas Golden Knights,0,Anaheim Ducks,0,0,1,0,1559.7569702625942,1442.9768930537132,0.5290045874069309,0.4709954125930691
"135,0",2022-03-05,St. Louis Blues,0,New York Islanders,0,0,0,0,1485.2672940343534,1541.52762789748,0.3867351999081957,0.6132648000918043
"135,1",2022-03-05,Chicago Blackhawks,0,Philadelphia Flyers,0,0,0,0,1471.1529819944997,1471.1582078374126,0.466992479407507,0.533007520592493
"135,2",2022-03-05,Ottawa Senators,0,Arizona Coyotes,0,0,0,0,1486.7316160132636,1470.147049144132,0.4908489992714552,0.5091510007285448
"135,3",2022-03-05,Detroit Red Wings,0,Florida Panthers,0,0,1,0,1452.5229031169015,1545.9482247731423,0.2356996503356363,0.7643003496643637
"135,4",2022-03-05,Vancouver Canucks,0,Toronto Maple Leafs,0,0,0,0,1467.6595878991968,1521.7383346071497,0.38979689651011795,0.610203103489882
"135,5",2022-03-05,Seattle Kraken,0,Washington Capitals,0,0,0,0,1500.0,1536.1204106113955,0.4152050212403121,0.5847949787596879
"135,6",2022-03-05,Boston Bruins,0,Columbus Blue Jackets,0,0,0,1,1536.007565604796,1442.0952561020642,0.6989526122485887,0.30104738775141127
"135,7",2022-03-05,Montréal Canadiens,0,Edmonton Oilers,0,0,0,0,1524.338485276843,1524.6453623512457,0.46655836850428345,0.5334416314957166
"135,8",2022-03-05,Nashville Predators,0,San Jose Sharks,0,0,0,0,1525.5450930589127,1449.8109709182972,0.5742961151306456,0.4257038848693544
"135,9",2022-03-05,Calgary Flames,0,Colorado Avalanche,0,0,0,0,1486.0150445429372,1562.216140913711,0.35906298702912653,0.6409370129708735
"136,0",2022-03-06,Los Angeles Kings,0,Buffalo Sabres,0,0,0,0,1452.730493774311,1440.654305177491,0.484372037112476,0.515627962887524
"136,1",2022-03-06,St. Louis Blues,0,New Jersey Devils,0,0,1,0,1485.2672940343534,1448.378720253926,0.4198883395009778,0.5801116604990222
"136,2",2022-03-06,Dallas Stars,0,Minnesota Wild,0,0,0,0,1473.3941648592456,1541.9981702556054,0.36953433975897165,0.6304656602410283
"136,3",2022-03-06,Seattle Kraken,0,Carolina Hurricanes,0,0,1,0,1500.0,1534.974071024255,0.3168375856893907,0.6831624143106093
"136,4",2022-03-06,Tampa Bay Lightning,0,Chicago Blackhawks,0,0,0,1,1563.1276521234515,1471.1529819944997,0.6963545350318571,0.30364546496814293
"136,5",2022-03-06,New York Rangers,0,Winnipeg Jets,0,0,0,0,1498.72892578367,1500.0379988005302,0.4651161014059555,0.5348838985940445
"136,6",2022-03-06,Ottawa Senators,0,Vegas Golden Knights,0,0,1,0,1486.7316160132636,1559.7569702625942,0.26342875886256745,0.7365712411374326
"136,7",2022-03-06,San Jose Sharks,0,Anaheim Ducks,0,0,1,0,1449.8109709182972,1442.9768930537132,0.37683376040344874,0.6231662395965513
"137,0",2022-03-07,Los Angeles Kings,0,Boston Bruins,0,0,1,0,1452.730493774311,1536.007565604796,0.24939821858614494,0.750601781413855
"137,1",2022-03-07,Florida Panthers,0,Buffalo Sabres,0,0,0,1,1545.9482247731423,1440.654305177491,0.714055334094568,0.285944665905432
"137,2",2022-03-07,Colorado Avalanche,0,New York Islanders,0,0,0,0,1562.216140913711,1541.52762789748,0.49673802383237464,0.5032619761676254
"137,3",2022-03-07,Toronto Maple Leafs,0,Columbus Blue Jackets,0,0,0,0,1521.7383346071497,1442.0952561020642,0.5796493545160385,0.4203506454839615
"138,0",2022-03-08,Colorado Avalanche,0,New Jersey Devils,0,0,1,0,1562.216140913711,1448.378720253926,0.5252040053503141,0.4747959946496859
"138,1",2022-03-08,Vegas Golden Knights,0,Philadelphia Flyers,0,0,0,0,1559.7569702625942,1471.1582078374126,0.5918101019387638,0.4081898980612362
"138,2",2022-03-08,Florida Panthers,0,Pittsburgh Penguins,0,0,1,0,1545.9482247731423,1540.7279677509364,0.3745119884723016,0.6254880115276984
"138,3",2022-03-08,Arizona Coyotes,0,Detroit Red Wings,0,0,0,0,1470.147049144132,1452.5229031169015,0.49234145276741426,0.5076585472325857
"138,4",2022-03-08,Seattle Kraken,0,Toronto Maple Leafs,0,0,0,1,1500.0,1521.7383346071497,0.5357567808944637,0.46424321910553634
"138,5",2022-03-08,Ottawa Senators,0,St. Louis Blues,0,0,0,0,1486.7316160132636,1485.2672940343534,0.46910731624734714,0.5308926837526529
"138,6",2022-03-08,Dallas Stars,0,Nashville Predators,0,0,0,0,1473.3941648592456,1525.5450930589127,0.3925074006423016,0.6074925993576984
"138,7",2022-03-08,New York Rangers,0,Minnesota Wild,0,0,0,0,1498.72892578367,1541.9981702556054,0.405050498622867,0.594949501377133
"138,8",2022-03-08,Tampa Bay Lightning,0,Winnipeg Jets,0,0,0,0,1563.1276521234515,1500.0379988005302,0.55680836791368,0.44319163208631995
"138,9",2022-03-08,Anaheim Ducks,0,Chicago Blackhawks,0,0,0,0,1442.9768930537132,1471.1529819944997,0.4265400083713031,0.5734599916286969
"138,10",2022-03-08,Washington Capitals,0,Calgary Flames,0,0,0,0,1536.1204106113955,1486.0150445429372,0.5386116473626851,0.4613883526373149
"139,0",2022-03-09,Washington Capitals,0,Edmonton Oilers,0,0,1,0,1536.1204106113955,1524.6453623512457,0.3835079198608885,0.6164920801391115
"139,1",2022-03-09,Montréal Canadiens,0,Vancouver Canucks,0,0,0,0,1524.338485276843,1467.6595878991968,0.5478515249551189,0.4521484750448811
"140,0",2022-03-10,Chicago Blackhawks,0,Boston Bruins,0,0,0,0,1471.1529819944997,1536.007565604796,0.37473589898448556,0.6252641010155144
"140,1",2022-03-10,Vegas Golden Knights,0,Buffalo Sabres,0,0,0,0,1559.7569702625942,1440.654305177491,0.6319896507011481,0.3680103492988519
"140,2",2022-03-10,Arizona Coyotes,0,Toronto Maple Leafs,0,0,0,0,1470.147049144132,1521.7383346071497,0.3932951027097077,0.6067048972902923
"140,3",2022-03-10,Seattle Kraken,0,Ottawa Senators,0,0,0,0,1500.0,1486.7316160132636,0.48608546207672676,0.5139145379232732
"140,4",2022-03-10,Minnesota Wild,0,Detroit Red Wings,0,0,0,0,1541.9981702556054,1452.5229031169015,0.5929921491048896,0.4070078508951104
"140,5",2022-03-10,Philadelphia Flyers,0,Florida Panthers,0,0,0,0,1471.1582078374126,1545.9482247731423,0.3610007476942322,0.6389992523057678
"140,6",2022-03-10,Winnipeg Jets,0,New Jersey Devils,0,0,0,0,1500.0379988005302,1448.378720253926,0.5408006181965203,0.45919938180347974
"140,7",2022-03-10,Colorado Avalanche,0,Carolina Hurricanes,0,0,0,0,1562.216140913711,1534.974071024255,0.5061243444537887,0.49387565554621127
"140,8",2022-03-10,Pittsburgh Penguins,0,New York Islanders,0,0,0,0,1540.7279677509364,1541.52762789748,0.4658491985740243,0.5341508014259757
"140,9",2022-03-10,New York Rangers,0,St. Louis Blues,0,0,0,0,1498.72892578367,1485.2672940343534,0.4863631568324922,0.5136368431675078
"140,10",2022-03-10,Anaheim Ducks,0,Nashville Predators,0,0,0,0,1442.9768930537132,1525.5450930589127,0.35036239315361073,0.6496376068463893
"140,11",2022-03-10,Tampa Bay Lightning,0,Calgary Flames,0,0,0,0,1563.1276521234515,1486.0150445429372,0.5761869417000862,0.4238130582999138
"140,12",2022-03-10,San Jose Sharks,0,Los Angeles Kings,0,0,0,0,1449.8109709182972,1452.730493774311,0.4627985677599623,0.5372014322400377
"141,0",2022-03-11,Vegas Golden Knights,0,Pittsburgh Penguins,0,0,1,1,1559.7569702625942,1540.7279677509364,0.49435758621278736,0.5056424137872126
"141,1",2022-03-11,Minnesota Wild,0,Columbus Blue Jackets,0,0,1,0,1541.9981702556054,1442.0952561020642,0.5069362360090816,0.49306376399091845
"141,2",2022-03-11,Winnipeg Jets,0,New York Islanders,0,0,1,1,1500.0379988005302,1541.52762789748,0.4075738354057168,0.5924261645942832
"141,3",2022-03-11,Washington Capitals,0,Vancouver Canucks,0,0,0,0,1536.1204106113955,1467.6595878991968,0.5642674176584805,0.43573258234151946
"142,0",2022-03-12,St. Louis Blues,0,Nashville Predators,0,0,0,0,1485.2672940343534,1525.5450930589127,0.4092938701158013,0.5907061298841987
"142,1",2022-03-12,Philadelphia Flyers,0,Carolina Hurricanes,0,0,0,0,1471.1582078374126,1534.974071024255,0.3761806303154781,0.6238193696845219
"142,2",2022-03-12,Arizona Coyotes,0,Boston Bruins,0,0,0,0,1470.147049144132,1536.007565604796,0.37333828940525937,0.6266617105947406
"142,3",2022-03-12,Seattle Kraken,0,Montréal Canadiens,0,0,0,0,1500.0,1524.338485276843,0.43203128554614145,0.5679687144538585
"142,4",2022-03-12,Chicago Blackhawks,0,Ottawa Senators,0,0,0,0,1471.1529819944997,1486.7316160132636,0.4445955563712004,0.5554044436287996
"142,5",2022-03-12,Anaheim Ducks,0,New Jersey Devils,0,0,0,0,1442.9768930537132,1448.378720253926,0.45922677209257345,0.5407732279074265
"142,6",2022-03-12,Detroit Red Wings,0,Calgary Flames,0,0,0,0,1452.5229031169015,1486.0150445429372,0.41894967935564476,0.5810503206443552
"142,7",2022-03-12,New York Rangers,0,Dallas Stars,0,0,0,0,1498.72892578367,1473.3941648592456,0.5033951675333086,0.4966048324666914
"142,8",2022-03-12,Los Angeles Kings,0,San Jose Sharks,0,0,0,0,1452.730493774311,1449.8109709182972,0.47120143224003774,0.5287985677599623
"142,9",2022-03-12,Tampa Bay Lightning,0,Edmonton Oilers,0,0,0,0,1563.1276521234515,1524.6453623512457,0.5221551036689235,0.4778448963310765
"143,0",2022-03-13,Toronto Maple Leafs,0,Buffalo Sabres,0,0,0,0,1521.7383346071497,1440.654305177491,0.5816159409906126,0.41838405900938735
"143,1",2022-03-13,Carolina Hurricanes,0,Pittsburgh Penguins,0,0,1,0,1534.974071024255,1540.7279677509364,0.3587202339267046,0.6412797660732954
"143,2",2022-03-13,Vegas Golden Knights,0,Columbus Blue Jackets,0,0,0,0,1559.7569702625942,1442.0952561020642,0.6301392309047454,0.36986076909525456
"143,3",2022-03-13,Nashville Predators,0,Minnesota Wild,0,0,1,0,1525.5450930589127,1541.9981702556054,0.34333980246311424,0.6566601975368858
"143,4",2022-03-13,Montréal Canadiens,0,Philadelphia Flyers,0,0,1,1,1524.338485276843,1471.1582078374126,0.54294042770933,0.45705957229066996
"143,5",2022-03-13,Winnipeg Jets,0,St. Louis Blues,0,0,0,1,1500.0379988005302,1485.2672940343534,0.5882439556594496,0.41175604434055035
"143,6",2022-03-13,Anaheim Ducks,0,New York Islanders,0,0,1,0,1442.9768930537132,1541.52762789748,0.22885923010597395,0.771140769894026
"143,7",2022-03-13,Calgary Flames,0,Colorado Avalanche,0,0,1,0,1486.0150445429372,1562.216140913711,0.25906298702912656,0.7409370129708734
"143,8",2022-03-13,Tampa Bay Lightning,0,Vancouver Canucks,0,0,1,0,1563.1276521234515,1467.6595878991968,0.5010331196594798,0.49896688034052017
"143,9",2022-03-13,Florida Panthers,0,Los Angeles Kings,0,0,0,1,1545.9482247731423,1452.730493774311,0.6980221604085616,0.3019778395914384
"144,0",2022-03-14,Arizona Coyotes,0,Ottawa Senators,0,0,0,0,1470.147049144132,1486.7316160132636,0.44315100072854474,0.5568489992714553
"145,0",2022-03-15,Dallas Stars,0,Toronto Maple Leafs,0,0,0,0,1473.3941648592456,1521.7383346071497,0.397872708976026,0.602127291023974
"145,1",2022-03-15,Arizona Coyotes,0,Montréal Canadiens,0,0,1,0,1470.147049144132,1524.338485276843,0.28963859773915,0.71036140226085
"145,2",2022-03-15,Anaheim Ducks,0,New York Rangers,0,0,0,0,1442.9768930537132,1498.72892578367,0.38744802026187486,0.6125519797381251
"145,3",2022-03-15,New York Islanders,0,Washington Capitals,0,0,0,0,1541.52762789748,1536.1204106113955,0.47478098298786986,0.5252190170121301
"145,4",2022-03-15,Pittsburgh Penguins,0,Nashville Predators,0,0,0,0,1540.7279677509364,1525.5450930589127,0.488836014957569,0.511163985042431
"145,5",2022-03-15,Vegas Golden Knights,0,Winnipeg Jets,0,0,0,0,1559.7569702625942,1500.0379988005302,0.5521060175180843,0.4478939824819157
"145,6",2022-03-15,Boston Bruins,0,Chicago Blackhawks,0,0,0,0,1536.007565604796,1471.1529819944997,0.5592641010155144,0.4407358989844856
"145,7",2022-03-15,Detroit Red Wings,0,Edmonton Oilers,0,0,0,0,1452.5229031169015,1524.6453623512457,0.3646730428533541,0.6353269571466459
"145,8",2022-03-15,New Jersey Devils,0,Vancouver Canucks,0,0,0,0,1448.378720253926,1467.6595878991968,0.43928105024382,0.56071894975618
"145,9",2022-03-15,Colorado Avalanche,0,Los Angeles Kings,0,0,0,0,1562.216140913711,1452.730493774311,0.6195461575421317,0.3804538424578683
"145,10",2022-03-15,Florida Panthers,0,San Jose Sharks,0,0,0,0,1545.9482247731423,1449.8109709182972,0.6019264949075409,0.3980735050924591
"146,0",2022-03-16,Columbus Blue Jackets,0,Ottawa Senators,0,0,0,0,1442.0952561020642,1486.7316160132636,0.4031142173928115,0.5968857826071885
"146,1",2022-03-16,Boston Bruins,0,Minnesota Wild,0,0,1,0,1536.007565604796,1541.9981702556054,0.3583796811480059,0.6416203188519941
"146,2",2022-03-16,New Jersey Devils,0,Calgary Flames,0,0,1,0,1448.378720253926,1486.0150445429372,0.31304784499834903,0.686952155001651
"146,3",2022-03-16,Tampa Bay Lightning,0,Seattle Kraken,0,0,0,0,1563.1276521234515,1500.0,0.5568612872974629,0.44313871270253713
"147,0",2022-03-17,Carolina Hurricanes,0,Toronto Maple Leafs,0,0,0,0,1534.974071024255,1521.7383346071497,0.4860385467351782,0.5139614532648218
"147,1",2022-03-17,Dallas Stars,0,Montréal Canadiens,0,0,0,0,1473.3941648592456,1524.338485276843,0.3942061777323368,0.6057938222676632
"147,2",2022-03-17,Nashville Predators,0,Philadelphia Flyers,0,0,0,0,1525.5450930589127,1471.1582078374126,0.5446359187313904,0.4553640812686096
"147,3",2022-03-17,Washington Capitals,0,Columbus Blue Jackets,0,0,0,1,1536.1204106113955,1442.0952561020642,0.6991036860152784,0.3008963139847216
"147,4",2022-03-17,Pittsburgh Penguins,0,St. Louis Blues,0,0,0,0,1540.7279677509364,1485.2672940343534,0.5461432401449992,0.45385675985500085
"147,5",2022-03-17,Buffalo Sabres,0,Edmonton Oilers,0,0,0,0,1440.654305177491,1524.6453623512457,0.3484280238382813,0.6515719761617187
"147,6",2022-03-17,Detroit Red Wings,0,Vancouver Canucks,0,0,0,0,1452.5229031169015,1467.6595878991968,0.44523033127107914,0.5547696687289209
"147,7",2022-03-17,San Jose Sharks,0,Los Angeles Kings,0,0,0,0,1449.8109709182972,1452.730493774311,0.4627985677599623,0.5372014322400377
"147,8",2022-03-17,Florida Panthers,0,Vegas Golden Knights,0,0,0,0,1545.9482247731423,1559.7569702625942,0.44713807497281344,0.5528619250271866
"148,0",2022-03-18,Philadelphia Flyers,0,Ottawa Senators,0,0,1,0,1471.1582078374126,1486.7316160132636,0.34460306186863277,0.6553969381313672
"148,1",2022-03-18,Washington Capitals,0,Carolina Hurricanes,0,0,1,1,1536.1204106113955,1534.974071024255,0.46864970929166294,0.5313502907083371
"148,2",2022-03-18,Boston Bruins,0,Winnipeg Jets,0,0,0,0,1536.007565604796,1500.0379988005302,0.5185802169031303,0.4814197830968697
"148,3",2022-03-18,Buffalo Sabres,0,Calgary Flames,0,0,1,0,1440.654305177491,1486.0150445429372,0.3020890449978413,0.6979109550021587
"148,4",2022-03-18,Florida Panthers,0,Anaheim Ducks,0,0,1,0,1545.9482247731423,1442.9768930537132,0.5109960195783908,0.4890039804216092
"148,5",2022-03-18,Colorado Avalanche,0,San Jose Sharks,0,0,0,1,1562.216140913711,1449.8109709182972,0.7233467714787835,0.27665322852121654
"149,0",2022-03-19,Dallas Stars,0,New York Islanders,0,0,0,0,1473.3941648592456,1541.52762789748,0.370185945212252,0.629814054787748
"149,1",2022-03-19,Chicago Blackhawks,0,Minnesota Wild,0,0,0,0,1471.1529819944997,1541.9981702556054,0.36643551436572586,0.6335644856342741
"149,2",2022-03-19,New Jersey Devils,0,Edmonton Oilers,0,0,0,0,1448.378720253926,1524.6453623512457,0.358973058639382,0.641026941360618
"149,3",2022-03-19,Los Angeles Kings,0,Vegas Golden Knights,0,0,0,0,1452.730493774311,1559.7569702625942,0.3176703480333548,0.6823296519666452
"149,4",2022-03-19,St. Louis Blues,0,Columbus Blue Jackets,0,0,0,0,1485.2672940343534,1442.0952561020642,0.5288117526185284,0.4711882473814716
